"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 08, 2018","1.840","1.860","1.860","1.833","691.20K","-1.76%"
"Oct 05, 2018","1.873","1.827","1.880","1.807","1.18M","2.52%"
"Oct 04, 2018","1.827","1.860","1.900","1.807","1.56M","-1.77%"
"Oct 03, 2018","1.860","1.787","1.860","1.787","1.35M","3.74%"
"Oct 02, 2018","1.793","1.753","1.867","1.720","3.48M","2.28%"
"Oct 01, 2018","1.753","1.760","1.760","1.707","1.26M","0.34%"
"Sep 28, 2018","1.747","1.760","1.760","1.733","799.50K","-0.74%"
"Sep 27, 2018","1.760","1.747","1.780","1.747","1.10M","0.74%"
"Sep 26, 2018","1.747","1.713","1.767","1.693","3.68M","1.98%"
"Sep 25, 2018","1.713","1.613","1.720","1.600","3.42M","6.20%"
"Sep 24, 2018","1.613","1.633","1.640","1.607","787.20K","0.00%"
"Sep 21, 2018","1.613","1.620","1.653","1.593","2.08M","3.40%"
"Sep 20, 2018","1.560","1.587","1.607","1.560","1.37M","-0.45%"
"Sep 19, 2018","1.567","1.527","1.607","1.520","4.84M","3.09%"
"Sep 18, 2018","1.520","1.507","1.547","1.473","1.35M","0.00%"
"Sep 14, 2018","1.520","1.473","1.580","1.460","4.32M","4.11%"
"Sep 13, 2018","1.460","1.460","1.513","1.453","2.01M","0.00%"
"Sep 12, 2018","1.460","1.533","1.533","1.460","2.83M","-4.76%"
"Sep 07, 2018","1.533","1.573","1.573","1.520","908.85K","-2.17%"
"Sep 06, 2018","1.567","1.520","1.573","1.493","2.64M","3.57%"
"Sep 05, 2018","1.513","1.627","1.660","1.480","7.06M","-5.02%"
"Sep 04, 2018","1.593","1.400","1.593","1.400","5.96M","14.36%"
"Sep 03, 2018","1.393","1.367","1.420","1.333","1.02M","1.90%"
"Aug 30, 2018","1.367","1.420","1.460","1.360","2.68M","-3.26%"
"Aug 29, 2018","1.413","1.307","1.433","1.287","4.58M","8.11%"
"Aug 28, 2018","1.307","1.320","1.327","1.267","3.05M","-1.51%"
"Aug 27, 2018","1.327","1.347","1.347","1.307","2.02M","-1.92%"
"Aug 24, 2018","1.353","1.360","1.360","1.340","794.55K","-0.51%"
"Aug 23, 2018","1.360","1.353","1.367","1.347","877.05K","0.00%"
"Aug 21, 2018","1.360","1.353","1.367","1.320","2.19M","0.52%"
"Aug 20, 2018","1.353","1.360","1.393","1.327","3.71M","0.45%"
"Aug 17, 2018","1.347","1.280","1.367","1.280","4.86M","5.81%"
"Aug 16, 2018","1.273","1.280","1.300","1.260","996.30K","-2.08%"
"Aug 15, 2018","1.300","1.333","1.333","1.267","3.30M","0.00%"
"Aug 14, 2018","1.300","1.153","1.300","1.153","7.93M","12.75%"
"Aug 13, 2018","1.153","1.193","1.207","1.153","2.98M","-3.92%"
"Aug 10, 2018","1.200","1.227","1.240","1.173","4.55M","-2.20%"
"Aug 09, 2018","1.227","1.180","1.247","1.153","11.14M","4.60%"
"Aug 08, 2018","1.173","1.107","1.180","1.067","11.57M","8.61%"
"Aug 07, 2018","1.080","0.987","1.093","0.987","16.63M","11.69%"
"Aug 06, 2018","0.967","0.953","0.973","0.947","2.50M","2.11%"
"Aug 03, 2018","0.947","0.907","0.960","0.900","4.45M","4.41%"
"Aug 02, 2018","0.907","0.900","0.913","0.893","2.55M","1.57%"
"Aug 01, 2018","0.893","0.867","0.900","0.867","3.98M","4.69%"
"Jul 31, 2018","0.853","0.820","0.873","0.813","2.66M","4.92%"
"Jul 30, 2018","0.813","0.807","0.820","0.800","427.65K","0.00%"
"Jul 27, 2018","0.813","0.820","0.820","0.800","946.95K","-0.85%"
"Jul 26, 2018","0.820","0.813","0.833","0.807","1.43M","0.86%"
"Jul 25, 2018","0.813","0.820","0.827","0.787","1.49M","-0.85%"
"Jul 24, 2018","0.820","0.740","0.827","0.740","3.03M","10.81%"
"Jul 23, 2018","0.740","0.747","0.747","0.733","371.55K","-0.94%"
"Jul 20, 2018","0.747","0.700","0.753","0.700","1.65M","6.71%"
"Jul 19, 2018","0.700","0.713","0.713","0.687","658.65K","-1.82%"
"Jul 18, 2018","0.713","0.713","0.720","0.687","423.30K","0.00%"
"Jul 17, 2018","0.713","0.663","0.713","0.663","1.14M","8.52%"
"Jul 16, 2018","0.657","0.653","0.657","0.650","493.95K","1.08%"
"Jul 13, 2018","0.650","0.650","0.663","0.650","728.85K","0.00%"
"Jul 12, 2018","0.650","0.660","0.663","0.643","434.85K","-1.96%"
"Jul 11, 2018","0.663","0.657","0.667","0.627","1.35M","1.53%"
