Sentiment,RSI,EMAcross,MACD,WPR,ADX,CCI,CMO,ROC,Price.up
0,32.01645353,-0.00188717,7.353316357,0.166666667,17.10764816,65.11627907,20,-0.008230499,0
0,88.20689838,0.015408554,7.090475575,0,21.9469266,88.88888889,42.85714286,0,0
0,29.56320065,-0.016394298,6.750659518,0,19.17982609,141.3333333,46.66666667,0.02449102,1
0,37.37047092,-0.007596198,6.378485629,1,17.45605602,-112.8205128,-4.761904762,-0.04184711,0
0,28.04491093,-0.011730799,5.964387716,0.857142857,16.84467323,-71.60493827,-4.761904762,-0.049596941,1
0,39.38876753,-0.004487199,5.545624354,1,16.23241463,-100,-4.761904762,0,0
1,58.85060745,0.0036752,5.160100748,0.857142857,18.91288717,-71.60493827,4.761904762,0,0
1,58.85060745,0.002450134,4.803797114,0.857142857,17.96499166,-66.66666667,-5.263157895,0.00851069,0
0,58.85060745,0.001633422,4.473486189,0.857142857,17.04499913,-66.66666667,0,0,0
0,38.16896746,-0.002244385,4.153186053,0.571428571,17.23557043,6.66E-12,0,0.016807118,1
0,38.16896746,-0.001496257,3.846502349,0.571428571,16.11626412,2.456140351,-5.882352941,0.016807118,1
0,38.16896746,-0.000997504,3.55567567,0.571428571,15.06281375,7.865168539,-12.5,0,1
0,38.16896746,-0.000665003,3.281938548,0.571428571,14.07221697,14.0562249,-12.5,0,1
0,6.022922006,-0.010443335,2.985536297,0.714285714,13.14149441,-18.18181818,-17.64705882,-0.00836825,1
0,64.99149932,0.00637111,2.737452173,1,13.78078019,-89.74358974,-22.22222222,-0.025317808,0
0,52.61172975,0.000914073,2.512944661,0.714285714,12.67682482,3.50877193,-15.78947368,0,1
0,28.32893206,-0.009390618,2.268915326,0.666666667,11.6700441,-33.33333333,-33.33333333,0.00851069,0
0,66.72448537,0.010406255,2.087581745,0.333333333,13.73767707,25.64102564,16.66666667,0,0
0,74.81858345,0.01360417,1.976900428,0,16.86961508,140,23.07692308,0.025105921,0
1,74.81858345,0.009069447,1.911469302,0,17.08233394,209.1954023,42.85714286,0.033060862,1
0,58.74341902,0.002712964,1.85995634,0.333333333,16.36383002,82.35294118,20,0,0
0,68.79897456,0.005141976,1.828750688,0.333333333,16.8557094,72.4137931,20,-0.01639381,0
0,68.79897456,0.003427984,1.807569481,0,17.32638544,158.1267218,29.41176471,0.01639381,0
1,85.11965657,0.008951989,1.815802455,0,17.51937122,123.1481481,20,0.01639381,0
0,85.11965657,0.005967993,1.837583307,0,16.2557465,101.4492754,20,0,0
0,85.11965657,0.003978662,1.862276205,0,15.08408227,86.82170543,20,0,0
0,92.09627558,0.005985775,1.896035216,0,17.80634782,107.6923077,25,0.00809721,0
1,92.09627558,0.003990516,1.929124472,0,16.10620767,91.35802469,33.33333333,0.00809721,0
0,92.09627558,0.002660344,1.955457447,0,14.60451301,82.35294118,53.84615385,0,0
0,92.09627558,0.001773563,1.971557108,0,13.27189421,75.2688172,45.45454545,0,0
1,92.09627558,0.001182375,1.975778043,0,12.08440715,73.88888889,60,0,0
0,92.09627558,0.00078825,1.967728777,0,11.02233445,77.77777778,55.55555556,0,0
0,92.09627558,0.0005255,1.947846489,0,10.06929146,66.66666667,42.85714286,0,0
1,92.09627558,0.000350333,1.917087298,0,9.211550177,58.33333333,20,0,0
1,92.09627558,0.000233556,1.876703735,0,8.437521622,51.85185185,100,0,0
0,92.09627558,0.000155704,1.82808765,0,7.737354907,46.66666667,100,0,0
0,99.9275848,0.013437136,1.82344954,0,10.49539758,466.6666667,100,0.031748698,0
0,57.3265779,0.002291424,1.816826157,0,9.879205412,286.0215054,100,0.047252885,1
0,83.57890611,0.018194283,1.867930737,0.428571429,12.41670791,95.89041096,40,-0.007843177,0
0,53.79442083,0.002129522,1.910124481,0,11.69363115,159.6491228,53.84615385,0,0
0,60.7823021,0.004753014,1.952450937,0,13.36406965,143.5897436,53.84615385,0.031010237,1
1,60.7823021,0.003168676,1.987956555,0,12.56550348,114.8989899,53.84615385,0.007662873,1
1,19.9832217,-0.017887549,1.93809413,0.285714286,11.39250838,56.14035088,33.33333333,-0.015384919,1
1,19.9832217,-0.011925033,1.832877791,0.285714286,10.47139404,48.64864865,33.33333333,-0.015384919,1
1,19.9832217,-0.007950022,1.694270641,0.285714286,9.632658518,41.73441734,33.33333333,0,1
0,19.9832217,-0.005300015,1.538112336,0.285714286,8.867735148,35.5754858,33.33333333,0,1
1,19.9832217,-0.003533343,1.375612575,0.285714286,8.169129297,29.16666667,33.33333333,0,1
0,10.80449148,-0.005688895,1.201866343,1,7.365674946,-223.1884058,-16.66666667,-0.072320662,0
0,3.522880218,-0.013792597,0.989284201,0.545454545,6.879872967,-86.96969697,3.448275862,-0.031498667,1
0,68.07326919,0.010804935,0.837426455,1,8.447470336,-192.0512821,-11.76470588,0,0
0,58.31842515,0.003869957,0.71695996,0.454545455,7.810736389,-35.8974359,-5.555555556,0.00796817,0
1,58.31842515,0.002579971,0.620846936,0.454545455,7.633691826,-29.38271605,-11.76470588,0.048790164,0
0,78.81247344,0.011719981,0.581608768,0.090909091,12.79900973,59.57446809,8.571428571,0.031252544,1
0,87.8058935,0.017813321,0.616340592,0.181818182,14.36857514,38.74849579,-3.03030303,0.023530497,0
1,87.8058935,0.011875547,0.69376986,0,17.39425017,125.203252,5.555555556,0.022814678,1
1,87.8058935,0.007917031,0.79197683,0,16.04244281,117.8451178,5.555555556,0.030536724,1
0,87.8058935,0.005278021,0.895984268,0,14.80348177,104.5215563,11.76470588,0,1
1,87.8058935,0.003518681,0.995921765,0,13.66680054,92.77942631,11.76470588,0,1
0,16.57423232,-0.010987546,1.036346194,0.461538462,12.48674936,-20.46783626,-5,-0.046162042,0
1,36.03373259,-0.003991698,1.047353306,0.461538462,11.80092227,-17.68707483,-5,-0.046162042,0
0,62.36759992,0.004005535,1.061645187,0.461538462,16.18420082,-15.09803922,-5,0,0
0,11.0748914,-0.047329643,0.888551837,0.230769231,13.64356925,32.55813953,29.41176471,0.023347364,1
0,11.0748914,-0.031553096,0.603123871,1,11.67056898,-212.8205128,-20.93023256,-0.090596895,0
1,9.858686081,-0.02436873,0.246475627,0.941176471,13.53653387,-180.6060606,-7.692307692,-0.105360516,0
0,5.406097549,-0.032912487,-0.203337579,0.941176471,12.01727222,-145.8333333,-27.27272727,0.008583744,1
0,63.97669126,0.018058342,-0.532361699,1,14.62621517,-170.3947368,-40,-0.061693569,0
0,68.80544721,0.018705561,-0.741114678,0.695652174,13.02399135,-77.66116942,-30.23255814,0,0
0,84.44425667,0.045803708,-0.732513801,0.347826087,18.76272953,3.60638846,-8,0.127833372,0
0,88.69494219,0.047202472,-0.524545567,0,22.66787313,134.2182891,10,0.172299998,1
0,92.42216788,0.051468314,-0.129476198,0.034482759,20.65910013,116.007533,8.196721311,0.098939948,0
0,94.30107673,0.047645543,0.406669464,0,21.68522034,143.4027778,15.15151515,0.028370697,0
0,96.54791409,0.055097029,1.079914424,0,24.29948661,177.2609819,25.33333333,0.096626836,0
0,82.59250204,0.030064686,1.771262774,0,23.98752129,148.75,38.88888889,0.080580487,1
