Sentiment,RSI,EMAcross,MACD,WPR,ADX,CCI,CMO,ROC,Price.change
0,33.94115071,-0.015866919,-2.26730319,0.818181818,14.5842922,-137.037037,-3.225806452,-0.03257617,0
-1,14.04305649,-0.057244613,-2.357813686,0.727272727,12.94640986,-93.33333333,-14.28571429,0.019934215,1
0,42.79081077,-0.011496409,-2.446594311,1,11.5495665,-221.3058419,-33.33333333,-0.061452779,0
1,54.26311818,0.005669061,-2.503572659,0.666666667,10.54689749,-99.24585219,-14.28571429,-0.026668247,0
0,54.26311818,0.003779374,-2.532092146,0.666666667,10.02613735,-82.24043716,-20,0.041385216,0
1,54.26311818,0.002519583,-2.535642498,0.666666667,9.519926678,-70.47619048,-33.33333333,0,0
1,88.69462926,0.061679722,-2.423401997,0.444444444,16.27300504,-12.96296296,-13.51351351,0.026668247,0
0,41.65581197,-0.018880186,-2.332881006,0.055555556,16.3169064,82.35294118,2.325581395,0.071691928,1
0,27.21987022,-0.05258679,-2.318624604,0.611111111,14.06469743,-48.63266814,-16.98113208,-0.019934215,1
0,21.60453484,-0.05505786,-2.380334739,0.888888889,12.9794371,-109.6124031,-28.57142857,-0.099090903,1
0,19.58444399,-0.043371907,-2.492918736,1,12.29814022,-138.4370016,-32.20338983,-0.055186416,1
0,17.17550036,-0.035581271,-2.637787436,1,11.74487621,-139.1812865,-32.20338983,-0.028170877,0
0,52.34541589,0.002945819,-2.746759579,0.894736842,14.10507588,-90.05847953,-24.13793103,0.007067167,0
0,58.89141966,0.008630546,-2.810648476,0.894736842,16.30004648,-75.2688172,-13.7254902,0.014184635,0
0,70.88814472,0.019087031,-2.814831144,0.789473684,15.65499888,-38.25136612,-13.7254902,0.013986242,0
-1,49.3050786,-0.000608646,-2.796814328,0.684210526,17.05886646,-1.208981002,-11.53846154,0.027779564,1
0,23.02093708,-0.033739097,-2.814481609,0.894736842,15.67853681,-68.9119171,0,-0.013986242,1
0,41.67612936,-0.009159398,-2.825709827,1,15.18241374,-101.9417476,-20.93023256,-0.049132689,0
0,41.67612936,-0.006106266,-2.826152323,0.9,14.52255592,-62.44931062,-15.55555556,-0.007067167,0
0,22.92540847,-0.024070844,-2.846996576,0.9,14.99102799,-56.56565657,-15.55555556,0.014285957,1
0,13.68785143,-0.036047229,-2.907248404,1,13.98119709,-101.9157088,-31.81818182,-0.021506205,1
0,7.579604449,-0.050698153,-3.028690073,1,12.89023527,-184.3137255,-60,-0.043485112,1
0,20.82854628,-0.027132102,-3.165325967,1,11.89099892,-257.8088578,-55.55555556,-0.067441281,0
0,57.43770089,0.008578599,-3.252083468,0.823529412,15.37763675,-143.5897436,-35.29411765,-0.022472856,0
0,79.14029777,0.045719066,-3.226920248,0.470588235,20.10652383,-23.33333333,-8.108108108,0.067441281,0
0,70.19247837,0.023812711,-3.136955338,0.294117647,19.22871236,32.3699422,2.564102564,0.065957968,0
0,77.74209721,0.029208474,-2.981096179,0.176470588,20.84450555,67.61363636,2.564102564,0.035590945,0
0,81.29523932,0.026138982,-2.773957938,0.176470588,19.20109076,65.17690875,2.564102564,0.01408474,0
0,81.29523932,0.017425988,-2.539248077,0.058823529,20.86764589,98.71794872,2.564102564,0.013889112,1
0,47.30984219,-0.001716008,-2.316359799,0.125,19.86608658,70.13487476,-7.692307692,0,1
0,79.47950001,0.032189328,-2.051007228,0.1875,18.43666137,51.25240848,0,-0.020906685,0
0,67.17543339,0.014792885,-1.779656409,0,17.31835889,107.6923077,18.91891892,0.020761991,0
0,39.59330347,-0.010138076,-1.548282926,0,17.48278899,95.1907131,14.28571429,0.027779564,1
0,72.93358676,0.033241282,-1.283736613,0.117647059,17.42286735,57.07434053,8.108108108,-0.013793322,0
0,39.90030698,-0.017839145,-1.07611981,0,16.14618459,93.33333333,24.32432432,0.006825965,1
0,32.53286895,-0.025226097,-0.934881434,0.222222222,14.78500246,25.36231884,21.05263158,-0.006968669,1
0,22.9840551,-0.036817398,-0.874142132,0.466666667,13.88460063,-58.55513308,31.42857143,-0.048790164,1
-1,32.84018777,-0.017878265,-0.854085736,1,13.19242808,-191.1894273,11.11111111,-0.050189745,0
1,32.84018777,-0.011918843,-0.858774264,1,12.68179646,-173.3333333,-6.666666667,-0.028987537,0
1,17.61970743,-0.027945896,-0.910843912,0.909090909,16.41500053,-121.2336892,-14.28571429,0.00732604,1
1,17.61970743,-0.018630597,-0.988162449,0.909090909,14.81856351,-97.403946,-23.07692308,0.00732604,1
0,3.192644627,-0.099087065,-1.225041242,1,12.52321132,-137.3263889,-33.33333333,-0.029631798,1
0,11.54922824,-0.059391376,-1.538152473,1,11.18991506,-220,-57.89473684,-0.10779657,0
0,11.54922824,-0.039594251,-1.881405119,0.958333333,10.93906973,-160.9756098,-51.35135135,-0.070067563,0
0,9.670906049,-0.033062834,-2.235157993,0.916666667,11.85982993,-124.8931624,-45.94594595,0.016129382,1
0,9.670906049,-0.022041889,-2.573617681,1,11.56621384,-118.387414,-65.71428571,-0.00809721,0
0,7.080081951,-0.02136126,-2.892595669,0.958333333,10.98068856,-90.15151515,-61.11111111,-0.008032172,1
0,33.71613393,-0.007574173,-3.165062179,1,10.54934255,-91.27640037,-61.11111111,-0.008163311,0
0,64.36289973,0.008283885,-3.362899821,0.857142857,15.12355842,-54.16666667,-61.11111111,0.008032172,0
0,38.00507122,-0.007810744,-3.52129947,0.666666667,13.58216353,-16.66666667,-42.85714286,0.048009219,1
1,38.00507122,-0.005207162,-3.639285876,0.866666667,12.23882816,-54.63851567,-44.44444444,-0.008032172,0
0,8.995364242,-0.050138108,-3.806655544,0.8,10.67537142,-36.20689655,-33.33333333,-0.023716527,1
0,21.78821183,-0.026758739,-3.976746111,1,9.488665364,-155.5555556,-47.61904762,-0.066691374,0
0,52.09316869,0.002160841,-4.093193514,0.80952381,14.27788079,-98.17073171,-37.77777778,-0.040821995,0
0,69.70241393,0.021440561,-4.122305086,0.705882353,13.78591235,-73.38709677,-34.7826087,0.042200354,0
0,80.4702948,0.034293707,-4.047137172,0.25,16.47757138,58.33333333,-17.39130435,0.040821995,0
0,80.4702948,0.022862471,-3.901253551,0.166666667,17.08891551,79.24528302,8.108108108,0.040491361,0
0,84.58042725,0.021908314,-3.696946387,0.166666667,16.65522367,71.47147147,5.555555556,0.00796817,0
0,84.58042725,0.014605543,-3.458267645,0.083333333,17.54231627,92.52873563,5.555555556,0.00790518,0
0,84.58042725,0.009737029,-3.202646464,0,18.19297498,105.1912568,14.28571429,0.015748357,1
0,96.61215164,0.039824686,-2.879162065,0.166666667,20.7856827,46.11330698,5.555555556,-0.00790518,0
0,78.28635502,0.019883124,-2.536415089,0,20.18183382,176.3358779,25,0.030771659,0
0,89.84444438,0.039922083,-2.144046744,0,23.14628001,159.0909091,21.05263158,0.054067221,0
0,64.21028097,0.013281388,-1.76159588,0,24.96933177,168,18.91891892,0.022472856,1
1,64.21028097,0.008854259,-1.401623154,0,22.70756124,130.8943089,33.33333333,0.01492565,1
0,64.21028097,0.005902839,-1.071593972,0,20.68932235,106.0606061,31.25,0,1
0,90.79680526,0.043935226,-0.702217427,0.266666667,18.42221039,38.3252818,55.55555556,-0.030077455,0
0,90.79680526,0.029290151,-0.326880143,0,19.53782994,150.5376344,62.5,0.036367644,1
0,71.01433334,0.012860101,0.020572252,0.066666667,19.06722449,120,56.25,0.05927661,0
0,87.43717901,0.035240067,0.379376981,0,20.592851,116.9398907,51.72413793,0,0
0,89.63864901,0.030160045,0.736386869,0,20.81512882,113.9784946,51.72413793,0.014285957,0
0,95.52285591,0.05344003,1.12901547,0,25.20844301,138.5083714,56.25,0.028170877,0
0,96.66069117,0.04896002,1.541811312,0,25.81115252,158.436214,60,0.048452383,0
0,96.66069117,0.032640013,1.940099868,0,27.94512155,132.4200913,58.82352941,0.027398974,0
0,98.77026302,0.061760009,2.369437229,0,29.72595783,169.3693694,72.97297297,0.033225648,0
0,75.06083275,0.027840006,2.765490224,0,27.26136237,153.435548,69.6969697,0.046212843,1
0,39.50209636,-0.014773329,3.057312387,0.083333333,25.32329905,107.0675105,58.82352941,0,1
0,47.03015356,-0.00318222,3.272072359,0.25,23.52241019,56.17977528,38.88888889,-0.039478811,0
0,39.63262456,-0.008788146,3.408509562,0.25,22.93686014,47.84313725,38.88888889,-0.026491615,0
0,58.98621011,0.007474569,3.502403037,0.25,23.64343106,40.31862745,38.88888889,0,0
1,79.09369329,0.031649713,3.599412941,0.375,26.64469365,31.54623155,56.25,0,0
0,82.34038032,0.027766475,3.694831882,0.125,26.48135044,87.5,48.14814815,0.026491615,0
0,85.67688567,0.02517765,3.785525712,0.133333333,26.99017445,83.02658487,53.84615385,0.026491615,0
0,90.85837902,0.030118433,3.880028083,0,24.09928537,137.1717172,58.62068966,0.025807884,0
0,34.5744069,-0.019921044,3.899314645,0,22.11521481,120,57.14285714,0.025807884,1
0,17.92159309,-0.053280696,3.798385426,0.777777778,19.41078685,-39.31623932,18.75,-0.045610511,1
0,9.724721731,-0.082187131,3.544329052,1,17.33535279,-125.203252,-6.25,-0.072639184,1
0,17.78273117,-0.048124754,3.209664446,1,15.38648418,-208.1632653,-21.05263158,-0.068992871,0
0,35.14869558,-0.018749836,2.855994508,0.882352941,18.75679379,-140,-31.42857143,-0.027779564,0
0,23.8256521,-0.032499891,2.469650811,0.823529412,17.75919832,-107.504363,-35.29411765,0.021202208,1
0,42.38586677,-0.00833326,2.099017941,1,16.26831675,-148.6265776,-40.54054054,-0.028573372,0
0,76.59794627,0.047777826,1.84036847,0.684210526,23.05247167,-52.71966527,-12.82051282,0.006968669,0
0,85.97033462,0.071851884,1.72606119,0.421052632,25.154997,15.62064156,0,0.076692621,0
0,85.97033462,0.047901256,1.703337527,0.105263158,24.90980579,85.34370947,12,0.073611817,0
1,94.3922914,0.098600837,1.840415609,0.052631579,29.65012894,84.77218225,13.7254902,0.045909701,0
1,95.24806259,0.079067225,2.084175296,0,30.11819232,165.2173913,22.80701754,0.068562671,0
0,77.50617618,0.03937815,2.354057766,0,29.51902593,141.4893617,24.13793103,0.068137805,1
1,82.41853395,0.039585433,2.639436424,0.034482759,28.48447395,116.1003236,16.36363636,0,1
0,62.08176288,0.013056956,2.891793607,0.068965517,28.10222249,96.17117117,14.28571429,-0.012048339,0
0,52.38691117,0.00203797,3.092725081,0,27.30727484,97.87234043,34.61538462,0.011976191,1
0,27.04572294,-0.02530802,3.20344511,0.066666667,23.90836803,73.75745527,40,0.006042314,0
0,78.2757152,0.069794653,3.373211594,0.033333333,29.32203537,70.53140097,60,-0.005970167,0
0,62.96935474,0.026529769,3.53204894,0,28.75861802,86.25356125,61.70212766,0.029675768,0
0,76.66085599,0.057686513,3.72465431,0,28.10682635,78.95760405,60.86956522,0.023669744,0
-1,78.63564036,0.045124342,3.927370477,0,27.23017321,119.3641618,82.60869565,0.028820439,0
0,78.63564036,0.030082895,4.115075837,0,26.45569037,139.1194969,80.48780488,0.034486176,1
0,66.05937397,0.013388596,4.263414302,0.045454545,25.92627692,117.6724138,72.97297297,0,0
0,66.05937397,0.008925731,4.368695868,0,26.15821957,111.062591,68.75,0,0
0,66.05937397,0.005950487,4.430821129,0,25.58306968,97.77777778,67.74193548,0.005665738,0
0,77.95729293,0.010633658,4.461230489,0,24.99130842,82.79569892,52.38095238,0,0
0,91.44795965,0.027089105,4.486974428,0,27.04368574,107.0707071,56.52173913,0.016807118,0
1,93.45179048,0.02472607,4.506483165,0,27.27324571,106.0606061,65.2173913,0.022347299,1
1,93.45179048,0.016484047,4.509989658,0,26.24179593,98.18754925,72.72727273,0.00554018,1
0,45.48868957,-0.002343969,4.474349116,0.2,25.21483919,46.66666667,45.45454545,-0.016713481,0
1,45.48868957,-0.001562646,4.405570702,0.071428571,25.20340903,81.78694158,63.63636364,-0.00554018,0
0,16.64921933,-0.021041764,4.282394722,0.1,23.51898289,77.77777778,61.9047619,0.011173301,1
0,10.18928992,-0.027361176,4.103797885,0.7,21.64916319,-108.8888889,13.04347826,-0.033901552,0
0,10.18928992,-0.018240784,3.890528091,0.714285714,20.76042838,-67.40740741,20,-0.022472856,1
0,37.47958678,-0.005493856,3.6669288,0.857142857,19.60480323,-97.84946237,-4.761904762,0.005730675,0
0,19.60645922,-0.016995904,3.422119162,0.857142857,19.90993584,-87.20538721,-10,-0.005698021,1
0,61.2182165,0.008669397,3.196289387,1,21.52777407,-157.6576577,-18.18181818,-0.017291497,0
0,87.36915534,0.059112932,3.059046334,0.444444444,24.20130288,-10.51051051,0,0.011363759,0
0,92.81766473,0.079408621,3.030311262,0,27.08860454,202.5462963,27.77777778,0.08361414,0
0,94.09193266,0.066272414,3.080296395,0,31.32056481,233.9393939,38.0952381,0.086540456,1
0,94.09193266,0.044181609,3.168471681,0.047619048,30.29041748,165.4635527,30,0.026386755,0
0,52.32049433,0.00278774,3.232962171,0,28.28656975,136.2118595,30,0,1
0,68.20169989,0.021858493,3.297321561,0.095238095,26.40536398,91.38016941,23.80952381,-0.005221944,0
0,80.9152738,0.041238995,3.384270453,0,29.42395528,91.05691057,36.58536585,0,0
1,83.40360796,0.03415933,3.480534209,0,31.5935326,97.70114943,38.0952381,0.025841231,0
1,32.52106659,-0.030560447,3.501189542,0,28.50437679,84.15300546,38.0952381,0.01542447,0
1,68.52503933,0.046293036,3.549662698,0,30.58307883,83.02658487,62.16216216,0.00508907,0
0,70.85743014,0.03752869,3.612281595,0,31.11764676,75.54395126,60,0.00508907,0
1,45.5448407,-0.008314206,3.629877701,0,29.79063087,104.7619048,68.42105263,0.020101179,1
1,45.5448407,-0.005542804,3.609858674,0,27.45923877,105.5359246,68.42105263,0.020101179,1
0,77.74426608,0.056304797,3.633141561,0.25,28.64998562,24.56140351,56.09756098,-0.030305349,0
0,90.24364943,0.124203198,3.778435685,0,31.94721246,166.6666667,60,0.014815086,0
0,92.63123641,0.116135465,4.020172547,0,31.89037945,245.6140351,59.09090909,0.088292607,0
1,92.63123641,0.077423644,4.296562596,0,28.63425894,173.4820322,52.63157895,0.043172172,0
0,75.91173786,0.038282429,4.551950844,0,26.97070336,181.7171717,62.79069767,0.027779564,0
0,38.97706643,-0.021145047,4.714885005,0,24.70593261,150.8595388,63.63636364,0.036870536,1
0,25.620878,-0.047430032,4.761758221,0.357142857,22.3204797,57.0828079,38.46153846,-0.037213596,1
1,25.620878,-0.031620021,4.722558349,0.5,20.6673895,24.62620932,28.30188679,-0.060624622,0
1,25.620878,-0.021080014,4.620683643,0.5,19.14074946,18.30065359,24,-0.014320054,0
-1,65.50939874,0.019279991,4.512651918,0.5,19.78729519,11.55830753,24,0,0
0,56.43052045,0.00618666,4.38817428,0.346153846,18.29166426,45.62607204,28.30188679,0.019048195,0
0,14.43100074,-0.089208893,4.142506694,0.346153846,16.06816094,36.84210526,28.30188679,0.019048195,1
0,10.31732126,-0.092805929,3.785312576,0.884615385,14.01729144,-127.4261603,-4.761904762,-0.068319244,1
0,9.504518145,-0.068537286,3.359913132,1,13.34165852,-163.2183908,-11.76470588,-0.093896086,1
0,6.453880734,-0.072358191,2.874138061,1,12.86467629,-172.8125,-6.25,-0.035993603,1
1,57.54901407,0.018427873,2.448490946,1,16.11947887,-153.4166667,-27.5862069,-0.026248226,0
0,57.54901407,0.012285249,2.077249198,1,14.86905599,-118.4079602,-51.02040816,-0.015831465,0
0,46.19475198,-0.005143168,1.738832711,0.727272727,17.32103517,-46.96016771,-27.5862069,0.046761766,1
0,46.19475198,-0.003428778,1.434710964,0.818181818,16.83009852,-57.50636132,-45.45454545,0.031416196,0
0,37.80383525,-0.008952519,1.156670163,0.708333333,16.09326119,-42.16171617,-48.14814815,-0.01020417,0
0,76.39417035,0.034031654,0.95513065,0.666666667,19.43371872,-28.05100182,-33.33333333,0.0102565,0
0,85.43265147,0.049354436,0.841905759,0.416666667,20.20766727,31.66175025,-12.5,0.035268139,0
1,85.43265147,0.032902957,0.787849616,0.333333333,20.04764929,56.69781931,-8,0.040005335,0
0,51.89908857,0.001935305,0.747933087,0.333333333,20.95151355,63.14631463,-8,0.009852296,1
0,73.05315145,0.02795687,0.748972629,0.416666667,19.67046363,56.99745547,-20.83333333,-0.009852296,0
0,91.4289892,0.10530458,0.875879743,0,24.47646503,134.0220386,-9.433962264,0.014598799,0
1,43.50493069,-0.02313028,0.962631109,0,22.22935614,176.1290323,36.17021277,0.062370331,1
0,43.50493069,-0.015420187,1.01745598,0,20.22930514,141.3333333,52.38095238,0.037919235,1
0,21.63462705,-0.090280124,0.952980862,0.407407407,17.26891817,32.11009174,25.49019608,-0.052518034,1
0,34.06450514,-0.04018675,0.838225933,0.740740741,15.8564649,-68.67335563,12.28070175,-0.09763847,0
0,27.51749736,-0.046791166,0.672028954,0.904761905,17.19030489,-71.66042447,13.79310345,-0.040005335,1
0,18.58679952,-0.064527444,0.440329578,1,16.16988675,-98.93992933,-7.692307692,-0.01030937,1
0,6.306431368,-0.17635163,0.014751833,1,13.48747497,-177.675841,-18.6440678,-0.068628506,1
0,14.75471345,-0.10423442,-0.498168262,1,12.09805602,-236.5223994,-37.83783784,-0.144696376,0
0,11.02632803,-0.102822946,-1.08380945,0.958333333,12.77937636,-166.3619744,-36,-0.079587438,1
0,41.8720214,-0.021881964,-1.625403775,1,12.01488084,-144.9253354,-50.68493151,-0.012048339,0
1,52.46585572,0.005412024,-2.08288007,0.8,14.05866179,-78.65168539,-35.80246914,0.034887259,0
0,59.79349781,0.016941349,-2.442302884,0.8,15.61946488,-66.08501119,-35.80246914,0.0588405,0
1,79.11276785,0.064627566,-2.646345323,0.74,16.49454846,-45.38341158,-29.26829268,0.016997576,0
1,79.11276785,0.043085044,-2.736214445,0.74,15.67287758,-38.55650522,-37.66233766,0.016997576,0
1,79.11276785,0.028723363,-2.743530869,0.74,14.87489038,-31.05869138,-53.62318841,0,0
1,79.11276785,0.019148908,-2.692434435,0.666666667,14.10167148,-21.21212121,-53.62318841,0,0
0,90.57549565,0.039432606,-2.566609879,0.35483871,16.77426175,46.48074369,-29.23076923,0.038572275,0
0,96.69567238,0.086288404,-2.317476133,0.193548387,19.82889374,98.8700565,-8.196721311,0.065240522,0
0,87.25222226,0.050858936,-2.008043382,0,20.85129687,173.3333333,4.347826087,0.072949,1
0,90.14081299,0.047239291,-1.656092037,0.088235294,20.03456373,139.6325459,4.347826087,0.031090587,0
0,94.13069177,0.058159527,-1.259381459,0,21.48715572,136.1748634,26.98412698,0.005012542,0
0,95.96686566,0.058773018,-0.828722689,0,21.28964387,121.3333333,71.42857143,0.030153038,0
0,97.91948827,0.079182012,-0.3497631,0,25.47308075,116.6666667,72,0.024692613,0
0,71.83541136,0.032788008,0.109225502,0,23.7558196,129.9145299,88.46153846,0.043590436,1
1,79.87631829,0.041858672,0.554334007,0.027777778,24.51026831,105.5900621,81.39534884,0.024097552,0
1,79.87631829,0.027905781,0.964989151,0.03030303,23.14222255,93.16394434,81.39534884,-0.004750603,0
0,65.78932476,0.011937188,1.321586111,0,22.14394016,94.75015813,80.95238095,0.009478744,0
0,91.25033522,0.081291458,1.707442202,0,23.83656827,92.85223368,81.39534884,0.014184635,0
0,92.72664457,0.067527639,2.100731952,0,23.93167899,132.3232323,84.31372549,0.041576427,0
0,96.59950509,0.105018426,2.539079855,0,27.3895797,150.2645503,85.71428571,0.059242834,0
0,82.03843883,0.056678951,2.958739693,0,28.05338288,177.1212121,85.71428571,0.052875752,1
0,88.52488283,0.0711193,3.372345275,0.054054054,26.69990763,138.795361,77.35849057,0.021882711,0
1,42.49083768,-0.0192538,3.677767865,0,24.02501336,130.5201178,75,0.008547061,1
0,24.96499212,-0.072835866,3.825116263,0.285714286,21.00357643,54.68013468,52.72727273,-0.026317308,1
0,19.58077752,-0.075223911,3.827810864,0.515151515,18.95032887,3.29E-13,31.03448276,-0.075090451,1
0,9.936869855,-0.130149274,3.642579085,0.766666667,17.04386029,-53.36577453,16.12903226,-0.059514128,1
0,23.97777089,-0.066766183,3.362699484,1,15.83300237,-134.5941686,-5.714285714,-0.081190155,0
0,42.04745149,-0.017844122,3.060249446,0.911764706,16.37722925,-102.3622047,-10.44776119,-0.038466281,0
0,29.08514303,-0.045229415,2.714821539,0.911764706,15.55909392,-94.73684211,-9.090909091,0.014815086,1
0,44.48718865,-0.010152943,2.376870274,0.941176471,16.57345546,-93.33333333,-10.44776119,-0.004914015,0
0,61.29842919,0.019898038,2.086210107,0.852941176,17.40345873,-67.57990868,-8.823529412,0.009756175,0
1,93.6662229,0.313265359,2.171610654,0.029411765,32.98745272,94.69214437,22.10526316,0.142115136,0
0,93.6662229,0.208843572,2.474578616,0.029411765,29.22624456,82.35294118,14.94252874,0.127444947,0
0,93.6662229,0.139229048,2.885812717,0.029411765,26.03001679,75.65543071,9.756097561,0,0
0,71.30342401,0.059486032,3.297328875,0,23.59817224,147.2081218,20.43010753,0.074107972,1
0,85.13996592,0.126324021,3.765483695,0.039215686,26.57638217,119.7530864,20.43010753,0.066139803,0
0,86.62787321,0.097549348,4.244317113,0,25.68346435,145.1303155,26.73267327,0.038915416,0
0,80.57686561,0.058366232,4.684271679,0,25.20652583,135.4239257,44.89795918,0.073250462,1
0,82.41893692,0.045577488,5.069529289,0.073529412,24.73004485,101.1761065,47.91666667,0.007604599,1
0,89.72644334,0.063718325,5.418092387,0.088235294,23.6553496,86.85185185,56.04395604,-0.022557347,0
1,90.86546451,0.04914555,5.716479696,0.015151515,23.47466721,87.37864078,78.82352941,0.015037877,0
0,77.90891419,0.026097033,5.94616931,0,24.04754643,85.50305368,78.82352941,0.029964789,1
0,54.56679675,0.004064689,6.0931931,0.102941176,22.67602023,57.04845815,65.2173913,-0.015037877,0
0,13.91592667,-0.083956874,6.085560053,0.046153846,18.88071816,66.53279786,68.42105263,-0.01113184,1
0,59.34562897,0.030695417,6.048007341,0.216216216,17.89514343,35.70581257,58.7628866,-0.003795071,0
0,82.62365388,0.167130278,6.112985094,0,23.3597316,78.92156863,48.05194805,0.01113184,0
1,79.51923955,0.104753519,6.214788913,0,22.42467106,222.8855721,58.7628866,0.101169235,1
0,80.61193947,0.076502346,6.323089116,0.024390244,22.82883247,190.3030303,57.14285714,0.067762102,0
0,86.15280765,0.084334897,6.441997852,0.024390244,22.1699882,149.4199536,47.5,-0.003442344,0
1,86.15280765,0.056223265,6.543947048,0,22.39398376,143.9423707,54.76190476,0.020478531,1
0,90.00789491,0.057482177,6.629988341,0.03030303,21.58075446,108.065915,45.20547945,0.017094433,0
0,90.00789491,0.038321451,6.684411808,0,21.65549566,97.34375,41.17647059,0.003372684,0
0,74.46043871,0.018880967,6.693782183,0,21.27979398,82.9787234,52.38095238,0.006756782,0
0,1.168876471,-1.600746022,5.218442782,1,8.456166092,-458.4373094,-68.4729064,-1.695531437,0
0,2.065134116,-1.057164015,2.738993632,0.997938144,8.676436909,-233.0348441,-71,-1.686398954,0
0,2.065134116,-0.70477601,-0.384982461,0.993814433,8.89842388,-154.834007,-72.14765101,0.027150989,0
0,2.051183132,-0.473184006,-3.883200698,0.991752577,8.844423041,-115.9574468,-71.18353345,0.026907453,0
0,1.971281354,-0.328789338,-7.566137531,0.983505155,9.345275175,-91.82932873,-72.36614853,0.043675064,1
0,1.837101755,-0.235859558,-11.2994567,1,9.124129779,-79.5125981,-72.46127367,-0.073427469,1
0,1.698377219,-0.170573039,-14.9812746,1,8.993167826,-68.81977671,-77.46478873,-0.137201122,1
0,11.70003225,-0.100382026,-18.49106469,1,9.272112005,-60.49682967,-90.92627599,-0.038839833,0
0,20.76901848,-0.056921351,-21.74748609,0.99188641,9.58492594,-52.82287823,-89.45386064,0.028987537,0
0,39.4313975,-0.017947567,-24.67278637,0.989858012,10.92808533,-47.34090127,-89.09774436,0.048318577,0
0,35.27678116,-0.018631711,-27.27247557,0.979716024,11.15914243,-41.30956105,-91.61904762,0.055569851,1
1,53.60714613,0.004245526,-29.50296681,0.981744422,10.91858579,-38.00125851,-91.60305344,0.037041272,0
1,37.62387191,-0.013836316,-31.41962946,0.973630832,10.95055954,-30.55863855,-91.60305344,0.026668247,1
1,25.99709862,-0.025890877,-33.07076434,0.4375,10.66041348,19.49860724,-91.66666667,0,1
1,25.99709862,-0.017260585,-34.45357543,0.4375,10.42249577,17.94871795,2.325581395,-0.035718083,1
0,18.34417138,-0.021507057,-35.59986566,0.75,10.17787434,-61.02564103,-10.63829787,-0.046520016,1
-1,18.34417138,-0.014338038,-36.50914764,1,10.0195902,-106.6666667,-22.44897959,-0.085359849,0
0,11.03510718,-0.019558692,-37.21702852,0.9375,9.822186874,-80.03220612,-22.44897959,-0.028987537,1
1,7.891008394,-0.019705795,-37.74395209,1,9.6515376,-134.7593583,-38.7755102,-0.030153038,1
0,24.10820296,-0.009803863,-38.07621981,1,9.579840891,-126.0663507,-21.05263158,-0.050261835,0
0,24.10820296,-0.006535909,-38.22005767,0.941176471,9.428978139,-99.55555556,-11.11111111,0,1
0,11.01615607,-0.014357272,-38.22025902,1,9.233241283,-102.6279391,-11.11111111,0,1
0,11.01615607,-0.009571515,-38.07654164,1,9.111029976,-105.982906,-29.41176471,-0.031090587,0
0,7.8279206,-0.009714343,-37.80540687,0.947368421,9.827828666,-81.01851852,-29.41176471,-0.010362787,1
0,4.189989373,-0.013142896,-37.43546951,1,9.635196407,-103.7037037,-56.25,-0.021277398,1
0,4.189989373,-0.00876193,-36.96378302,1,9.534566497,-103.7037037,-56.25,-0.042559614,0
0,62.69792847,0.004158713,-36.35088435,0.944444444,10.42480075,-86.7979577,-72.4137931,0,0
0,71.42333176,0.006105809,-35.60191178,0.833333333,11.2754833,-53.84615385,-55.55555556,0.032088315,0
0,29.7167291,-0.009262794,-34.79622034,0.692307692,10.93670845,-24.56140351,-50,0.031748698,1
0,62.53363082,0.007158137,-33.87599106,1,10.59392673,-114.6551724,-48.14814815,-0.032088315,0
0,72.2510913,0.011438758,-32.83592396,0.7,12.61301861,-20.68965517,-23.07692308,-0.0104713,0
0,76.76989618,0.010959172,-31.69284873,0.166666667,12.27437188,66.66666667,-18.51851852,0.052922401,0
0,51.57400228,0.000639448,-30.50806543,0,13.33452797,105.5555556,-9.25E-14,0.031090587,0
0,78.29161363,0.017092965,-29.22074222,0,12.75549079,98.66666667,4.347826087,0.0102565,0
0,85.49436369,0.02139531,-27.82725659,0,14.31281861,204.5977011,15.38461538,0.040005335,0
1,73.32920489,0.010930207,-26.39240834,0,15.93941466,183.265857,23.07692308,0.04976151,1
1,23.39512957,-0.026046529,-25.09866012,0.363636364,14.73403824,65.4040404,14.28571429,-0.029852963,1
-1,23.39512957,-0.017364353,-23.91005084,0.363636364,13.93938674,56.66666667,11.11111111,-0.039609138,1
0,14.50535298,-0.024909568,-22.86264845,0.818181818,12.97077444,-63.24786325,3.448275862,-0.051825068,1
0,10.16149567,-0.026606379,-21.9612275,1,12.16179733,-147.9674797,-6.25,-0.09531018,1
0,8.838135896,-0.021070919,-21.17287845,1,11.76663345,-165.2173913,-15.15151515,-0.065957968,0
0,34.44885739,-0.007380613,-20.4233216,1,12.31815007,-132.8014184,-22.58064516,-0.022472856,0
-1,16.77557337,-0.021587075,-19.77908678,1,11.37810078,-108.1967213,-26.66666667,0,1
0,56.73176656,0.005608617,-19.09605794,1,10.97714481,-129.7372061,-24.13793103,-0.034685558,0
1,70.766717,0.017072411,-18.31605536,0.722222222,13.73003408,-53.88127854,-16.12903226,0.022472856,0
0,70.766717,0.011381607,-17.47495777,0.722222222,13.34970688,-46.84684685,-24.13793103,0.057158414,0
1,70.766717,0.007587738,-16.60029816,0.722222222,12.96300513,-40.57971014,-28.57142857,0,0
1,88.93570126,0.025058492,-15.61188697,0.555555556,17.55880757,3.004291845,-16.12903226,0.032789823,0
